orf	med	prey	homo	ppi	interaction	D	M	R	type_para
YBR173C	6.971532104081	YBR173C	0	0	0	6.63310857325538	6.34168871212616	-0.291419861129218	S
YBR175W	11.2369628424385	YBR175W	0	0	0	4.33665472691258	2.98452737602896	-1.35212735088362	ssd
YBR177C	12.3781779852482	YBR177C	2	0	0	7.87015508199659	7.30434675797064	-0.565808324025946	wgd
YBR179C	11.0020340919021	YBR179C	3	0	0	5.47639789025074	5.74755389617402	0.271156005923275	S
YBR181C	15.8058948242864	YBR181C	0	1	1	NA	NA	NA	wgd
YBR182C	7.15473817692055	YBR182C	0	0	0	3.39352877791515	4.10639857507574	0.712869797160595	wgd
YBR182C-A	6.8233918459189	YBR182C-A	0	0	0	NA	NA	NA	S
YBR183W	6.73233668581945	YBR183W	0	0	0	4.45622790420279	2.98452737602896	-1.47170052817383	wgd
YBR184W	11.1390585254276	YBR184W	0	0	0	3.02405544462416	5.19223757175686	2.16818212713269	ssd
YBR186W	9.9812348036673	YBR186W	1	0	0	5.87321523186372	7.12838620634597	1.25517097448225	ssd
YBR187W	6.73112331712218	YBR187W	0	0	0	6.3760611233253	5.50625282807353	-0.869808295251777	S
YBR188C	10.7988126137769	YBR188C	0	0	0	2.05991244904677	2.98452737602896	0.92461492698219	S
YBR189W	15.6482563343792	YBR189W	0	1	1	12.2662799861868	9.09143274160067	-3.17484724458611	wgd
YBR192W	7.03237138237513	YBR192W	0	0	0	5.73015082384196	6.20956058897847	0.479409765136506	ssd
YBR193C	10.3481739123114	YBR193C	0	0	0	2.05991244904677	1.48683276954952	-0.57307967949725	S
YBR194W	11.267882943011	YBR194W	1	0	0	1.45729484837647	2.20334839455088	0.746053546174415	S
YBR195C	11.0088120058927	YBR195C	0	0	0	4.61883182435018	4.37547043728435	-0.243361387065827	ssd
YBR196C	6.79995642109356	YBR196C	1	0	0	9.63478745873917	9.27264144778324	-0.362146010955932	S
YBR196C-A	7.05524165490811	YBR196C-A	0	0	0	NA	NA	NA	S
YBR196C-B	11.6525791600258	YBR196C-B	0	0	0	NA	NA	NA	S
YBR197C	6.81927452218017	YBR197C	0	0	0	4.6691968846114	2.79219943280544	-1.87699745180597	wgd
YBR199W	11.6690564292096	YBR199W	0	0	0	3.62627558304979	3.82594840474589	0.199672821696107	ssd
YBR200W	13.905514535652	YBR200W	1	1	1	3.36104823560291	4.4425454561053	1.0814972205024	ssd
YBR200W-A	6.99051602918051	YBR200W-A	0	0	0	NA	NA	NA	S
YBR202W	6.87488234917294	YBR202W	1	0	0	3.72481395704308	3.66877722120172	-0.0560367358413569	ssd
YBR203W	11.0085433526898	YBR203W	0	0	0	4.13638007950834	4.82665525548407	0.690275175975722	S
YBR204C	11.4573925557791	YBR204C	0	0	0	3.59617186214146	2.82452144381635	-0.771650418325105	S
YBR205W	11.0983547872634	YBR205W	0	0	0	4.20420333239365	4.77415977910525	0.569956446711596	ssd
YBR210W	11.6656740324883	YBR210W	0	0	0	2.58355759371565	1.57319029959131	-1.01036729412433	wgd
YBR211C	6.81262611087344	YBR211C	0	0	0	2.74579880884521	3.6841118008666	0.93831299202139	ssd
YBR212W	11.2983472813311	YBR212W	1	0	0	4.63064426993776	4.79029244968989	0.159648179752128	ssd
YBR213W	14.396614234122	YBR213W	1	1	1	4.72010879081651	4.23117124963608	-0.488937541180428	S
YBR214W	11.865457219365	YBR214W	0	0	0	4.43311969782023	3.92557224165626	-0.50754745616397	wgd
YBR216C	11.6783803169292	YBR216C	0	0	0	5.25170015947594	4.88978988833676	-0.36191027113918	wgd
YBR218C	15.834959736942	YBR218C	0	1	1	7.92368997086575	8.61614814161661	0.692458170750859	wgd
YBR219C	11.8291320048622	YBR219C	0	0	0	NA	NA	NA	ssd
YBR221C	11.4943300363651	YBR221C	0	0	0	6.2820876139513	4.66307131265128	-1.61901630130002	S
YBR221W-A	7.06068581297948	YBR221W-A	0	0	0	NA	NA	NA	S
YBR222C	15.1449796451271	YBR222C	4	1	1	5.34412188620352	5.07029056860067	-0.273831317602851	ssd
YBR225W	10.4432918628806	YBR225W	0	0	0	4.06293334499368	4.01876768490101	-0.044165660092669	S
YBR227C	11.6933598973804	YBR227C	0	0	0	3.93253367488182	4.62687129638928	0.69433762150746	S
YBR228W	11.1280910962749	YBR228W	0	0	0	3.59617186214146	4.07081005259229	0.474638190450827	S
YBR229C	11.2058310028123	YBR229C	0	0	0	4.51248606786198	3.79092839084601	-0.721557677015964	S
YBR233W	6.52407312710978	YBR233W	1	0	0	4.48565223066119	2.98452737602896	-1.50112485463223	ssd
YBR233W-A	8.88479948780553	YBR233W-A	1	0	0	3.52049768158917	2.79219943280544	-0.728298248783739	S
YBR235W	10.4090008287676	YBR235W	0	0	0	5.09933308089823	5.6634670212113	0.56413394031307	S
YBR236C	11.33164744602	YBR236C	0	0	0	4.8492286825729	4.23117124963608	-0.618057432936812	ssd
YBR238C	11.471447029435	YBR238C	0	0	0	2.19132892022508	4.77415977910525	2.58283085888016	wgd
YBR241C	13.5262234279601	YBR241C	0	1	1	5.07975356407454	7.2390447335603	2.15929116948576	ssd_wgd
YBR242W	11.5767189594479	YBR242W	1	0	0	5.49933567266088	6.00494626696666	0.505610594305774	wgd
YBR244W	12.2285670202955	YBR244W	0	0	0	6.04388908770845	4.66307131265128	-1.38081777505716	ssd
YBR246W	10.0850089727583	YBR246W	0	0	0	5.74941090928792	5.37707514934418	-0.372335759943734	ssd
YBR248C	14.3615286731979	YBR248C	0	1	1	7.48098402813631	7.75057300948389	0.269588981347574	S
YBR250W	10.3554729850721	YBR250W	0	0	0	1.45729484837647	2.57022974934768	1.11293490097121	S
YBR252W	11.376294450508	YBR252W	1	0	0	7.07214868614029	5.95041942141033	-1.12172926472996	S
YBR254C	12.6556393633821	YBR254C	2	0	1	2.05991244904677	1.98674949650459	-0.0731629525421837	S
YBR255C-A	10.7781374822846	YBR255C-A	0	0	0	7.13404634337827	7.94237961291149	0.808333269533215	S
YBR255W	6.60776649987283	YBR255W	0	0	0	3.14676762284219	4.37547043728435	1.22870281444216	S
YBR256C	15.0598932658445	YBR256C	2	1	1	7.15963927625596	7.9506667011027	0.791027424846742	S
YBR258C	10.8438155610604	YBR258C	0	0	0	4.9797418532182	6.37483257228876	1.39509071907056	S
YBR259W	6.99841326401033	YBR259W	0	0	0	3.98553686153785	4.68342697637019	0.697890114832346	S
YBR260C	11.6664636723132	YBR260C	0	0	0	4.71786831273266	4.23117124963608	-0.486697063096579	ssd
YBR261C	6.78040523436397	YBR261C	0	0	0	4.9525665409428	3.71892051082171	-1.2336460301211	S
YBR262C	11.0514094794062	YBR262C	0	0	0	5.65042566976563	6.22919374245187	0.57876807268624	S
YBR263W	11.2981982842281	YBR263W	0	0	0	6.61322516553606	6.30445445726626	-0.308770708269801	ssd
YBR264C	11.4855698534176	YBR264C	0	0	0	5.6707723681197	5.60455767668695	-0.0662146914327533	ssd
YBR265W	13.358447871178	YBR265W	0	1	1	7.51768513369636	5.60455767668695	-1.91312745700941	ssd
YBR267W	13.7229560155186	YBR267W	2	1	1	5.16453288337933	4.07081005259229	-1.09372283078705	ssd
YBR269C	10.3747972487108	YBR269C	0	0	0	6.14427891200938	6.10717940545573	-0.0370995065536581	S
YBR270C	10.4151647552149	YBR270C	0	0	0	4.53525671090384	4.89935450584039	0.364097794936551	ssd_wgd
YBR271W	10.1031709525722	YBR271W	0	0	0	3.52049768158917	2.30778988232732	-1.21270779926185	ssd
YBR272C	6.69077147559229	YBR272C	1	0	0	2.83000376373142	2.57022974934768	-0.259774014383741	S
YBR274W	11.6040752717556	YBR274W	1	0	0	3.62627558304979	2.57022974934768	-1.05604583370211	ssd
YBR275C	11.8138159219282	YBR275C	1	0	0	4.85473875300095	4.07081005259229	-0.78392870040866	ssd
YBR276C	11.739705056869	YBR276C	0	0	0	6.81685566236649	7.10137693986754	0.284521277501057	ssd
YBR278W	10.47644952235	YBR278W	0	0	0	4.61729260483408	5.4971971877893	0.879904582955217	wgd
YBR279W	10.1358375142659	YBR279W	2	0	0	5.16665921410843	5.11209540839529	-0.0545638057131352	S
YBR284W	11.0886624701357	YBR284W	0	0	0	4.1217945774892	4.18882816241232	0.0670335849231165	wgd
YBR285W	9.98879089758739	YBR285W	0	0	0	4.71786831273266	3.56271866397075	-1.15514964876191	S
YBR286W	11.7846439443614	YBR286W	0	0	0	6.8473956583525	7.00854067170295	0.16114501335045	ssd
YBR288C	14.3335151642196	YBR288C	2	1	1	5.64056598149991	6.09108624097087	0.450520259470954	ssd
YBR289W	8.83644054235231	YBR289W	1	0	0	5.26819107921981	5.10688847516704	-0.161302604052774	ssd
YBR290W	10.832573390741	YBR290W	0	0	0	4.93926419640439	4.47853828444368	-0.460725911960717	S
YBR294W	6.98108651555485	YBR294W	0	0	0	6.82033216083392	8.6965920290243	1.87625986819038	ssd
YBR296C	11.1500248737171	YBR296C	1	0	0	3.15769374687077	4.71360234453009	1.55590859765932	S
YBR297W	11.4444596741924	YBR297W	0	0	0	4.71786831273266	5.34554185825807	0.627673545525409	ssd
YBR298C	6.61478494927644	YBR298C	0	0	0	4.88393844790833	6.37731813190065	1.49337968399232	ssd
YBR298C-A	8.21188624321486	YBR298C-A	0	0	0	NA	NA	NA	S
YBR299W	11.7175622669477	YBR299W	0	0	0	NA	NA	NA	ssd
YBR302C	10.5982560400667	YBR302C	0	0	0	2.42353245578277	1.010042193189	-1.41349026259378	ssd
YCL001W	6.94093935380022	YCL001W	0	0	0	7.90279715788023	7.43361882199447	-0.469178335885762	S
YCL002C	6.61403354554137	YCL002C	0	0	0	4.13638007950834	4.2668914601554	0.130511380647052	S
YCL005W	6.77986778430525	YCL005W	0	0	0	4.85473875300095	4.24999895061544	-0.604739802385511	S
YCL009C	11.4344741846105	YCL009C	0	0	0	8.6221653265298	8.32372583472081	-0.298439491808995	S
YCL010C	11.2148142133526	YCL010C	2	0	0	3.93253367488182	0.991179141210652	-2.94135453367117	S
YCL011C	12.1093055621862	YCL011C	0	0	0	7.71557767784841	8.74447395958895	1.02889628174054	ssd_wgd
YCL014W	13.0628832180445	YCL014W	0	1	1	4.3907089519901	5.95041942141033	1.55971046942024	ssd
YCL017C	6.97176106695245	YCL017C	0	0	0	4.73791926099064	5.44214066975479	0.704221408764155	S
YCL026C-B	6.86952109984489	YCL026C-B	0	0	0	6.44836578642982	6.30515521901215	-0.143210567417669	ssd
YCL027W	11.1418810535346	YCL027W	0	0	0	2.52466801633163	3.71892051082171	1.19425249449008	S
YCL028W	11.4585952471046	YCL028W	4	0	0	7.54644692356894	6.53821842598714	-1.0082284975818	S
YCL029C	13.6303119211696	YCL029C	2	1	1	7.03174806286428	2.60165611094695	-4.43009195191733	ssd
YCL030C	6.65792857363141	YCL030C	0	0	0	8.55290728582027	7.95965425281808	-0.593253033002185	S
YCL031C	10.2997094613818	YCL031C	0	0	0	3.02405544462416	3.32389747153499	0.299842026910825	ssd
YCL032W	12.9959375738785	YCL032W	4	0	1	3.25722489381545	3.47763847529061	0.220413581475156	ssd
YCL033C	10.3117777855729	YCL033C	0	0	0	6.21585523440645	6.69671720562044	0.480861971213985	S
YCL034W	11.1925773135951	YCL034W	0	0	0	6.88271640487185	6.98244604502233	0.0997296401504792	S
YCL036W	7.11260371847175	YCL036W	0	0	0	2.52466801633163	4.23117124963608	1.70650323330445	wgd
YCL038C	10.252409008998	YCL038C	0	0	0	4.20627594008793	3.890378593532	-0.31589734655593	S
YCL040W	12.0035597560815	YCL040W	1	0	0	8.33594410037515	8.10208593641997	-0.233858163955174	ssd_wgd
YCL044C	9.80848976022249	YCL044C	0	0	0	3.45789892494697	2.60165611094695	-0.85624281400002	S
YCL045C	6.98796875343835	YCL045C	0	0	0	4.9797418532182	4.56800777581335	-0.411734077404853	S
YCL047C	6.85470348036487	YCL047C	0	0	0	4.61883182435018	3.92557224165626	-0.693259582693921	S
YCL048W	7.23125113629863	YCL048W	0	0	0	1.65092536011202	2.01503362867244	0.364108268560419	wgd
YCL049C	6.50465188916241	YCL049C	0	0	0	4.1217945774892	4.79029244968989	0.668497872200689	S
YCL052C	6.97015679857298	YCL052C	0	0	0	4.32319710823933	4.38059786029366	0.0574007520543329	S
YCL055W	11.6698195450135	YCL055W	0	0	0	3.99842118872913	3.44824419047413	-0.550176998255007	S
YCL056C	11.3668870982463	YCL056C	1	0	0	6.52023993567338	7.81433251596398	1.2940925802906	S
YCL057W	13.4313443985018	YCL057W	0	1	1	6.43547191579671	6.04217153219826	-0.39330038359845	ssd
YCL059C	11.2211703239084	YCL059C	0	0	0	5.20130451275499	4.62687129638928	-0.574433216365711	ssd
YCL061C	11.3903894165378	YCL061C	0	0	0	4.56663861090493	4.82665525548407	0.260016644579131	ssd
YCL063W	6.89979259351175	YCL063W	0	0	0	3.63403559737546	3.01752288530373	-0.616512712071732	ssd
YCL068C	10.9458369772805	YCL068C	0	0	0	0	0	0	ssd
YCL069W	7.04724505407215	YCL069W	0	0	0	0	0	0	ssd
YCL073C	11.6885764646374	YCL073C	0	0	0	0	0	0	ssd
YCR002C	6.78082297440817	YCR002C	1	0	0	8.92590746754569	8.21118258814191	-0.714724879403782	ssd
YCR003W	11.0924310143355	YCR003W	0	0	0	5.60122405751465	5.4789879786535	-0.122236078861145	S
YCR004C	15.513487372051	YCR004C	0	1	1	7.7935057716697	7.182096347749	-0.6114094239207	ssd
YCR007C	7.02232512848035	YCR007C	1	0	0	3.62627558304979	4.73784897437117	1.11157339132138	ssd
YCR009C	10.0191326457245	YCR009C	0	0	0	6.09208901314658	5.78350903885003	-0.308579974296554	ssd
YCR011C	12.3411139574228	YCR011C	0	0	0	5.3005081479141	6.00494626696666	0.704438119052555	ssd
YCR012W	16.05837743344	YCR012W	1	1	1	11.0726216839981	11.2444054621592	0.171783778161153	S
YCR014C	11.6837652323809	YCR014C	0	0	0	3.62627558304979	3.98341320676268	0.357137623712893	S
YCR016W	12.2409078439518	YCR016W	0	0	0	5.30474465771863	5.98258294692259	0.67783828920396	S
YCR017C	11.5658499170492	YCR017C	1	0	0	5.50380984044215	4.55668690709663	-0.947122933345511	S
YCR018C	11.5910546982429	YCR018C	0	0	0	NA	NA	NA	ssd
YCR019W	10.9147316923088	YCR019W	0	0	0	4.39767976632401	4.02885200584749	-0.368827760476516	S
YCR020C	6.84412515456659	YCR020C	1	0	0	4.34079011994344	6.35755728276102	2.01676716281758	S
YCR020W-B	11.1826931959413	YCR020W-B	0	0	0	0	1.48683276954952	1.48683276954952	S
YCR021C	14.7575383677963	YCR021C	0	1	1	5.09477233512521	1.59833185333547	-3.49644048178974	ssd
YCR023C	11.5926060458663	YCR023C	0	0	0	5.0175611891453	6.19199684666977	1.17443565752447	ssd
YCR024C	12.2154809526292	YCR024C	1	0	0	4.61729260483408	4.60414250752326	-0.0131500973108185	ssd
YCR026C	10.4932821298372	YCR026C	0	0	0	3.86350240526411	2.46122207209101	-1.4022803331731	wgd
YCR027C	10.894861338735	YCR027C	0	0	0	2.52466801633163	1.59833185333547	-0.926336162996158	ssd
YCR028C	7.15530639082976	YCR028C	0	0	0	2.42353245578277	2.57022974934768	0.146697293564905	ssd
YCR030C	15.2851067810507	YCR030C	2	1	1	5.71438291065141	4.93707598070345	-0.777306929947957	S
YCR031C	11.8394889415828	YCR031C	0	0	0	NA	NA	NA	wgd
YCR032W	11.2070793721624	YCR032W	0	0	0	4.88393844790833	6.21136075074483	1.3274223028365	S
YCR033W	11.3526020877917	YCR033W	0	0	0	7.20220220241664	7.57449513691098	0.372292934494334	ssd
YCR034W	12.0426448458506	YCR034W	0	0	0	5.55333899792529	4.82665525548407	-0.726683742441221	ssd_wgd
YCR035C	11.7540056874879	YCR035C	0	0	0	4.71786831273266	5.10688847516704	0.389020162434377	S
YCR036W	11.7617438886425	YCR036W	0	0	0	7.94939485873748	8.18986408423011	0.240469225492626	ssd
YCR037C	10.7054595888169	YCR037C	0	0	0	5.8193641842074	6.63297920748715	0.813615023279747	ssd_wgd
YCR038C	11.7400829888693	YCR038C	0	0	0	2.58355759371565	2.86978456555895	0.286226971843309	ssd
YCR040W	10.3683413446829	YCR040W	0	0	0	0	0	0	ssd
YCR042C	6.81859544703428	YCR042C	1	0	0	5.85929623279848	6.21136075074483	0.352064517946351	S
YCR043C	15.3222679982659	YCR043C	0	1	1	5.30474465771863	4.77415977910525	-0.530584878613385	S
YCR045C	11.2922692219215	YCR045C	0	0	0	2.74579880884521	3.18772341420822	0.441924605363014	ssd
YCR047C	6.66489816911035	YCR047C	0	0	0	3.40634890627492	3.30601136515964	-0.100337541115281	S
YCR051W	11.6255689752352	YCR051W	0	0	0	4.1217945774892	3.30601136515964	-0.815783212329558	ssd
YCR052W	11.3068113363538	YCR052W	0	0	0	4.80434789326392	2.79219943280544	-2.01214846045848	wgd
YCR054C	11.2243566085163	YCR054C	0	0	0	3.54865856070769	4.18882816241232	0.640169601704625	S
YCR059C	11.1112989998317	YCR059C	0	0	0	3.81706039434127	3.1878152450034	-0.629245149337871	ssd
YCR060W	11.8642416787617	YCR060W	2	0	0	3.14676762284219	2.01503362867244	-1.13173399416976	ssd
YCR061W	6.6756076609278	YCR061W	0	0	0	3.52049768158917	2.79219943280544	-0.728298248783739	ssd
YCR063W	6.92421366701196	YCR063W	1	0	0	4.2890745637073	0	-4.2890745637073	S
YCR065W	10.505614992906	YCR065W	0	0	0	3.14534649396722	1.98674949650459	-1.15859699746263	ssd
YCR066W	11.7524488236259	YCR066W	4	0	0	3.25722489381545	2.30778988232732	-0.949435011488129	ssd
YCR067C	11.7113500047163	YCR067C	0	0	0	5.332117131094	5.4118532961783	0.079736165084304	wgd
YCR068W	12.0385164324225	YCR068W	0	0	0	4.1217945774892	0	-4.1217945774892	S
YCR069W	11.4609440705537	YCR069W	0	0	0	4.95936677469595	5.5114205980679	0.552053823371948	wgd
YCR072C	7.07137263837576	YCR072C	2	0	0	4.9797418532182	4.3167756974515	-0.6629661557667	ssd
YCR073C	11.5873817894264	YCR073C	0	0	0	5.27846432649855	6.04217153219826	0.763707205699709	wgd
YCR075C	10.9387549707073	YCR075C	0	0	0	3.15769374687077	2.57022974934768	-0.587463997523089	S
YCR075W-A	14.6434959720306	YCR075W-A	0	1	1	4.9797418532182	4.93707598070345	-0.0426658725147497	wgd
YCR076C	6.85373349251753	YCR076C	0	0	0	3.52049768158917	4.23117124963608	0.710673568046909	S
YCR079W	10.9519837542527	YCR079W	0	0	0	4.06293334499368	3.86001922694698	-0.202914118046698	ssd
YCR081W	11.2495117403164	YCR081W	0	0	0	4.07450543636363	3.94690861316987	-0.127596823193763	S
YCR082W	7.28076331206824	YCR082W	1	0	0	6.32540620408591	6.10717940545573	-0.218226798630186	S
YCR084C	6.14053033583851	YCR084C	4	0	0	4.76495118550817	3.32389747153499	-1.44105371397318	ssd
YCR086W	11.2725469286985	YCR086W	4	0	0	6.18156375768921	6.69224584546026	0.51068208777105	ssd
YCR089W	7.18466235120367	YCR089W	0	0	0	3.93198555641425	4.34093962755357	0.408954071139322	ssd_wgd
YCR090C	11.3357823027361	YCR090C	0	0	0	5.39332695601196	4.68342697637019	-0.709899979641765	S
YCR091W	11.5132279505299	YCR091W	0	0	0	2.52466801633163	3.15420566892879	0.629537652597158	ssd_wgd
YCR092C	11.1822076141244	YCR092C	0	0	0	6.63872695785927	7.53698537579194	0.898258417932664	ssd
YCR093W	14.098174114093	YCR093W	2	1	1	6.26810871737255	6.61184074080658	0.343732023434034	S
YCR094W	11.5431115312095	YCR094W	0	0	0	3.28238939134922	1.59833185333547	-1.68405753801374	ssd_wgd
YCR096C	11.3784328773605	YCR096C	0	0	0	0	0	0	ssd
YCR097W	11.4450036166959	YCR097W	0	0	0	6.70057843214926	7.83412969292305	1.13355126077379	ssd
YCR098C	9.72123487113416	YCR098C	0	0	0	1.45729484837647	3.30601136515964	1.84871651678318	ssd
YCR099C	11.3515470842371	YCR099C	0	0	0	0	0	0	ssd
YCR100C	11.3593756494672	YCR100C	0	0	0	0	0	0	ssd
YCR102C	11.9635638994378	YCR102C	0	0	0	0	0	0	ssd
YCR104W	11.9732672340078	YCR104W	0	0	0	0	0	0	S
YCR105W	11.7210981760558	YCR105W	1	0	0	0	2.30778988232732	2.30778988232732	ssd
YCR106W	10.8628674334195	YCR106W	0	0	0	1.94628544583841	3.1878152450034	1.24152979916499	ssd
YCR107W	11.8793724717718	YCR107W	0	0	0	1.94628544583841	4.68342697637019	2.73714153053178	ssd
YCR108C	11.7765896407115	YCR108C	0	0	0	NA	NA	NA	S
YDL001W	6.77356776591543	YDL001W	0	0	0	5.09933308089823	4.92623668441333	-0.1730963964849	ssd
YDL002C	14.1664453883696	YDL002C	2	1	1	4.07450543636363	4.77415977910525	0.699654342741616	ssd
YDL006W	11.49148660699	YDL006W	1	0	0	4.07450543636363	4.07081005259229	-0.00369538377134315	ssd
YDL010W	11.1054498001298	YDL010W	4	0	0	4.76495118550817	5.37717581851133	0.612224633003168	ssd_wgd
YDL012C	6.69521884478027	YDL012C	0	0	0	5.04899029897778	4.30512420290556	-0.743866096072217	wgd
YDL013W	10.8131307947722	YDL013W	2	0	0	4.57473126266284	4.92623668441333	0.351505421750486	S
YDL014W	6.91173338013906	YDL014W	1	0	0	7.55400551661735	5.89696928962066	-1.65703622699669	S
YDL015C	15.235151395685	YDL015C	1	1	1	5.3005081479141	4.98286127406325	-0.317646873850855	S
YDL017W	11.0217613221031	YDL017W	3	0	0	3.59617186214146	3.890378593532	0.294206731390536	ssd
YDL019C	6.23303823069813	YDL019C	1	0	0	4.77598288085166	5.22892640770421	0.452943526852551	wgd
YDL022W	11.535037946159	YDL022W	0	0	0	6.89299809305507	6.06410250254579	-0.828895590509283	wgd
YDL024C	11.3967234673801	YDL024C	0	0	0	0.905324710538457	0	-0.905324710538457	ssd
YDL025C	6.62039566608098	YDL025C	1	0	0	4.17973396605741	5.07029056860067	0.890556602543262	ssd
YDL028C	10.5474615124445	YDL028C	2	0	0	5.78717907208339	5.68308725016804	-0.104091821915344	ssd
YDL029W	9.79796835885047	YDL029W	0	0	0	7.20917064768483	6.39104075996261	-0.818129887722218	ssd
YDL030W	10.2079337963316	YDL030W	0	0	0	5.50846668441301	7.49563121195845	1.98716452754544	ssd
YDL033C	7.16468795563941	YDL033C	0	0	0	3.45789892494697	3.890378593532	0.432479668585027	S
YDL035C	11.7652518085802	YDL035C	0	0	0	4.20420333239365	4.71968177979685	0.515478447403202	S
YDL036C	11.14830633589	YDL036C	0	0	0	5.50846668441301	5.50625282807353	-0.00221385633948223	wgd
YDL037C	11.2173555952387	YDL037C	0	0	0	0	0	0	ssd
YDL039C	11.8160307776109	YDL039C	0	0	0	1.45729484837647	2.20334839455088	0.746053546174415	ssd
YDL040C	12.6291482980067	YDL040C	0	0	1	7.85047441016119	6.65490377933563	-1.19557063082556	S
YDL042C	6.8763471209122	YDL042C	4	0	0	5.69083889086008	5.34554185825807	-0.345297032602006	ssd_wgd
YDL044C	7.14421677339655	YDL044C	0	0	0	5.1966306482054	5.31320230902662	0.116571660821223	ssd
YDL045W-A	10.4845906614778	YDL045W-A	0	0	0	6.21585523440645	5.53727121424903	-0.678584020157428	S
YDL046W	6.74089971583288	YDL046W	0	0	0	3.7146521629532	3.86001922694698	0.145367063993782	S
YDL047W	9.08520705680884	YDL047W	1	0	0	5.22691307505884	5.11209540839529	-0.114817666663546	ssd
YDL048C	11.0231255434225	YDL048C	0	0	0	6.3140964862443	7.2390447335603	0.924948247315996	wgd
YDL049C	11.5254318252523	YDL049C	0	0	0	2.16731296325649	2.82452144381635	0.657208480559865	ssd
YDL052C	6.88181367586381	YDL052C	0	0	0	6.46428598058015	4.60414250752326	-1.86014347305688	S
YDL053C	13.1358882649501	YDL053C	0	1	1	5.87321523186372	6.98244604502233	1.10923081315861	S
YDL056W	10.8974583708071	YDL056W	0	0	0	4.39767976632401	4.93707598070345	0.53939621437944	ssd
YDL063C	6.89435916634523	YDL063C	0	0	0	4.45622790420279	3.15420566892879	-1.302022235274	ssd
YDL065C	6.87587662571967	YDL065C	0	0	0	6.40043204609064	7.25828335574112	0.85785130965048	ssd
YDL066W	12.15273135342	YDL066W	0	0	0	6.58726446687725	6.80264560412882	0.215381137251572	ssd
YDL069C	7.14457717686168	YDL069C	0	0	0	5.95669791424183	7.12838620634597	1.17168829210414	S
YDL070W	11.1045529315239	YDL070W	0	0	0	6.73645605250865	5.98258294692259	-0.753873105586057	ssd_wgd
YDL072C	6.99425358946159	YDL072C	1	0	0	5.97683559661126	4.62687129638928	-1.34996430022198	ssd
