MATa orf_name	MATa gene_name	MATa type	MATalpha orf_name	MATalpha_gene_name	MATalpha type	intensity	z-score	PPV%
YPR121W	THI22	0	YFL040W	YFL040W	0	23716	2.46562	97.6047904
YLR362W	STE11	0	YNL229C	URE2	0	23736	2.46596	97.6047904
YHR089C	GAR1	0	YBR154C	RPB5	0	28600	2.46602	97.9591837
YHL002W	HSE1	0	YOR046C	DBP5	1	22843	2.46657	96.5317919
YDR100W	TVP15	0	YJL002C	OST1	3	24783	2.46688	97.5460123
YPR168W	NUT2	0	YOR211C	MGM1	1	29010	2.46693	97.9591837
YCR083W	TRX3	0	YOR046C	DBP5	1	29100	2.46711	97.9591837
YIR026C	YVH1	0	YGL077C	HNM1	0	30881	2.46727	97.9020979
YDR420W	HKR1	0	YKR076W	ECM4	1	22001	2.46732	96.5317919
YDL213C	NOP6	0	YNL186W	UBP10	0	28161	2.46761	97.9591837
YHR084W	STE12	0	YNL248C	RPA49	0	23045	2.4677	97.6047904
YPL119C	DBP1	0	YNL255C	GIS2	0	26289	2.46794	97.4025974
YHR094C	HXT1	0	YLR332W	MID2	0	25642	2.46796	97.5308642
YPR119W	CLB2	0	YNL026W	SAM50	1	20821	2.46797	93.5135135
YIL105C	SLM1	0	YGL077C	HNM1	0	25211	2.46802	97.5308642
YCL026C-A	FRM2	0	YNL016W	PUB1	0	23320	2.46829	97.6047904
YIL027C	KRE27	0	YOR254C	SEC63	3	24139	2.46832	97.5460123
YML019W	OST6	0	YOR046C	DBP5	1	22113	2.46862	96.5317919
YOR178C	GAC1	0	YGL120C	PRP43	0	22872	2.46886	96.5317919
YBR177C	EHT1	0	YPR035W	GLN1	2	24577	2.46887	97.5460123
YNR034W	SOL1	0	YMR120C	ADE17	0	26627	2.46901	97.4025974
YMR208W	ERG12	0	YHR080C	YHR080C	1	23270	2.46904	97.6047904
YHR042W	NCP1	0	YPR028W	YOP1	3	23353	2.46906	97.6047904
YNL308C	KRI1	0	YMR269W	YMR269W	0	22451	2.46926	96.5317919
YPL268W	PLC1	0	YNL026W	SAM50	1	26400	2.46947	97.4025974
YJR035W	RAD26	0	YHR078W	YHR078W	1	20758	2.46947	93.5135135
YER118C	SHO1	0	YGL203C	KEX1	0	23896	2.46949	97.6047904
YLR316C	TAD3	0	YKR076W	ECM4	1	24007	2.46957	97.5460123
YMR307W	GAS1	0	YAL053W	FLC2	0	24218	2.46981	97.5460123
YPR113W	PIS1	0	YBR002C	RER2	0	23108	2.47026	97.6047904
YPR121W	THI22	0	YOR211C	MGM1	1	23800	2.47046	97.6047904
YGR238C	KEL2	0	YHR158C	KEL1	0	22063	2.47088	96.5317919
YMR136W	GAT2	0	YFR010W	UBP6	0	24800	2.47098	97.5460123
YGL205W	POX1	0	YKL127W	PGM1	0	20928	2.47127	93.5135135
YDR205W	MSC2	0	YCL025C	AGP1	3	21010	2.47131	95.4545455
YNL232W	CSL4	0	YKR076W	ECM4	1	28002	2.47159	97.9591837
YHR007C	ERG11	0	YKR072C	SIS2	0	28298	2.47159	97.9591837
YHR096C	HXT5	0	YML048W	GSF2	3	20770	2.47162	93.5135135
YGL054C	ERV14	0	YJL174W	KRE9	0	20136	2.47167	93.5135135
YKL212W	SAC1	3	YML055W	SPC2	0	23252	2.47195	97.6047904
YGR037C	ACB1	0	YGR020C	VMA7	0	24584	2.47197	97.5460123
YDR100W	TVP15	0	YGL006W	PMC1	0	24886	2.47211	97.5460123
YML012W	ERV25	0	YHR188C	GPI16	0	20120	2.47237	93.5135135
YDR297W	SUR2	0	YLR350W	ORM2	0	23992	2.47265	97.6047904
YDR375C	BCS1	0	YKR076W	ECM4	1	21257	2.47294	95.4545455
YGL183C	MND1	0	YDL198C	GGC1	0	22275	2.47301	96.5317919
YER145C	FTR1	0	YGR138C	TPO2	0	25870	2.47309	97.5308642
YMR156C	TPP1	0	YNL026W	SAM50	1	21471	2.47319	95.4545455
YNL117W	MLS1	2	YGL137W	SEC27	0	20837	2.47346	93.5135135
YGR060W	ERG25	0	YML048W	GSF2	3	27026	2.47354	98
YNL312W	RFA2	0	YJL153C	INO1	0	20027	2.47354	93.5135135
YIL122W	POG1	0	YOR046C	DBP5	1	23449	2.47369	97.6047904
YPR168W	NUT2	0	YPL117C	IDI1	0	29176	2.474	97.9591837
YOR094W	ARF3	0	YOR211C	MGM1	1	25180	2.47404	97.5308642
YJL178C	ATG27	0	YDL192W	ARF1	0	24993	2.47419	97.5460123
YJL117W	PHO86	0	YDL092W	SRP14	0	20649	2.47433	93.5135135
YHR001W	OSH7	0	YPR138C	MEP3	0	21847	2.47442	95.4545455
YOR327C	SNC2	0	YOR046C	DBP5	1	23012	2.47452	97.6047904
YHR007C	ERG11	0	YGL077C	HNM1	0	28373	2.47453	97.9591837
YLR262C	YPT6	0	YER070W	RNR1	2	23206	2.47453	97.6047904
YDR072C	IPT1	0	YBR154C	RPB5	0	21957	2.47464	95.4545455
YMR010W	YMR010W	0	YKR039W	GAP1	3	24919	2.47466	97.5460123
YOR215C	YOR215C	0	YKR076W	ECM4	1	20048	2.47479	93.5135135
YDL037C	BSC1	0	YER021W	RPN3	0	20748	2.47486	93.5135135
YER088C	DOT6	0	YOR046C	DBP5	1	28553	2.475	97.9591837
YDR201W	SPC19	0	YOR046C	DBP5	1	23218	2.47509	97.6047904
YEL041W	YEF1	0	YNL229C	URE2	0	26050	2.47559	97.4025974
YHR072W	ERG7	0	YPL145C	KES1	0	21366	2.47576	95.4545455
YPL104W	MSD1	0	YOR211C	MGM1	1	23530	2.47579	97.6047904
YDR503C	LPP1	0	YNL026W	SAM50	1	24606	2.47581	97.5460123
YGR234W	YHB1	0	YGL206C	CHC1	0	32432	2.47601	98
YDR150W	NUM1	0	YLR084C	RAX2	0	39184	2.47603	98
YBR267W	REI1	0	YBR267W	REI1	0	22291	2.47605	96.5317919
YIL050W	PCL7	0	YKR076W	ECM4	1	22018	2.47608	96.5317919
YDL222C	FMP45	0	YBL029C-A	YBL029C-A	0	24941	2.47617	97.5460123
YGR183C	QCR9	0	YKR076W	ECM4	1	23289	2.47634	97.6047904
YIR037W	HYR1	0	YBR052C	RFS1	0	27403	2.47636	98
YHR116W	COX23	0	YLR182W	SWI6	0	23761	2.47638	97.6047904
YHR089C	GAR1	0	YPL127C	HHO1	0	28855	2.47638	97.9591837
YGR105W	VMA21	0	YML048W	GSF2	3	21250	2.4764	95.4545455
YCR083W	TRX3	0	YNL026W	SAM50	1	29311	2.47647	97.9591837
YDL222C	FMP45	0	YPL221W	FLC1	0	24953	2.47676	97.5460123
YJL183W	MNN11	0	YHR078W	YHR078W	1	22621	2.47739	96.5317919
YBR112C	CYC8	0	YHR078W	YHR078W	1	22579	2.47742	96.5317919
YOR281C	PLP2	0	YKR076W	ECM4	1	30908	2.47762	97.9020979
YKL172W	EBP2	0	YER126C	NSA2	0	25919	2.47769	97.5308642
YOR089C	VPS21	0	YLR438W	CAR2	2	26095	2.47771	97.4025974
YGR246C	BRF1	0	YKR076W	ECM4	1	36704	2.47773	98
YOR042W	CUE5	0	YKR076W	ECM4	1	20532	2.47778	93.5135135
YBR055C	PRP6	0	YJL174W	KRE9	0	21017	2.4778	95.4545455
YCR021C	HSP30	0	YKR039W	GAP1	3	25688	2.47787	97.5308642
YBR132C	AGP2	0	YGL006W	PMC1	0	24073	2.4779	97.5460123
YCR084C	TUP1	0	YDL246C	SOR2	0	23528	2.47855	97.6047904
YDR501W	PLM2	0	YGR138C	TPO2	0	23530	2.47874	97.6047904
YDL212W	SHR3	0	YJL196C	ELO1	3	25283	2.4791	97.5308642
YCR020W-B	HTL1	0	YKR076W	ECM4	1	23884	2.47948	97.6047904
YJL117W	PHO86	0	YKL088W	YKL088W	0	20731	2.47976	93.5135135
YPL129W	TAF14	0	YOR211C	MGM1	1	25432	2.47977	97.5308642
YLL028W	TPO1	0	YKR076W	ECM4	1	26600	2.4798	97.4025974
YDR354W	TRP4	0	YGL137W	SEC27	0	22168	2.47987	96.5317919
YML120C	NDI1	0	YCR042C	TAF2	1	37427	2.47991	98
YPR086W	SUA7	0	YML042W	CAT2	0	20835	2.47991	93.5135135
YDR205W	MSC2	0	YNR028W	CPR8	0	21128	2.47993	95.4545455
YIL033C	BCY1	0	YHR179W	OYE2	2	42540	2.48006	98
YOR100C	CRC1	0	YOR393W	ERR1	0	24725	2.48007	97.5460123
YHR007C	ERG11	0	YLR056W	ERG3	0	28516	2.48013	97.9591837
YOR301W	RAX1	0	YHR080C	YHR080C	1	25212	2.48019	97.5308642
YDR079W	PET100	0	YKR076W	ECM4	1	21938	2.48047	95.4545455
YBR283C	SSH1	0	YDL122W	UBP1	3	20599	2.48056	93.5135135
YDL222C	FMP45	0	YPR138C	MEP3	0	25032	2.48062	97.5308642
YFL005W	SEC4	0	YDR342C	HXT7	3	25688	2.48063	97.5308642
YML058W-A	HUG1	0	YMR105C	PGM2	0	24518	2.48074	97.5460123
YDR188W	CCT6	0	YNL026W	SAM50	1	21704	2.4809	95.4545455
YDR100W	TVP15	0	YAR042W	SWH1	0	25062	2.481	97.5308642
YHR030C	SLT2	2	YMR105C	PGM2	0	25120	2.48149	97.5308642
YPR119W	CLB2	0	YJL124C	LSM1	1	21032	2.48177	95.4545455
YBR177C	EHT1	0	YJL153C	INO1	0	24860	2.48181	97.5460123
YPL130W	SPO19	0	YDR200C	VPS64	0	23541	2.48207	97.6047904
YDR032C	PST2	0	YGR121C	MEP1	0	27253	2.48218	98
YOL033W	MSE1	0	YHR080C	YHR080C	1	21487	2.48239	95.4545455
YDL192W	ARF1	0	YBR241C	YBR241C	0	29599	2.48241	97.9591837
YKR091W	SRL3	0	YHR078W	YHR078W	1	25574	2.48246	97.5308642
YHR055C	CUP1-2	0	YJL026W	RNR2	2	32985	2.48249	98
YPL246C	RBD2	0	YOR296W	YOR296W	0	21369	2.4828	95.4545455
YDL055C	PSA1	0	YCL037C	SRO9	0	26321	2.48307	97.4025974
YDL226C	GCS1	0	YOR046C	DBP5	1	20549	2.4831	93.5135135
YML058W-A	HUG1	0	YGR094W	VAS1	2	24570	2.48331	97.5460123
YHR094C	HXT1	0	YIL121W	QDR2	0	25959	2.48332	97.5308642
YML007W	YAP1	0	YIL049W	DFG10	0	21083	2.4834	95.4545455
YML086C	ALO1	0	YLR438W	CAR2	2	21129	2.48357	95.4545455
YKL008C	LAC1	0	YER053C-A	YER053C-A	3	21801	2.48384	95.4545455
YDR354W	TRP4	0	YML086C	ALO1	0	22241	2.48389	96.5317919
YPL006W	NCR1	0	YGL006W	PMC1	0	30111	2.48409	97.9020979
YOL113W	SKM1	0	YCR042C	TAF2	1	26420	2.48444	97.4025974
YGR229C	SMI1	0	YNL238W	KEX2	0	29042	2.48448	97.9591837
YBR049C	REB1	0	YLL034C	RIX7	0	45584	2.48456	98
YDL112W	TRM3	0	YNL026W	SAM50	1	22430	2.48476	96.5317919
YJL178C	ATG27	0	YER026C	CHO1	3	25217	2.4849	97.5308642
YDL192W	ARF1	0	YPR156C	TPO3	0	29676	2.4852	97.9591837
YHR007C	ERG11	0	YDL204W	RTN2	0	28647	2.48523	97.9591837
YKL079W	SMY1	0	YDL008W	APC11	0	27570	2.48558	98
YCR021C	HSP30	0	YPR124W	CTR1	0	25842	2.48569	97.5308642
YJR076C	CDC11	0	YAL041W	CDC24	0	21692	2.48592	95.4545455
YPR113W	PIS1	0	YMR015C	ERG5	0	23406	2.48604	97.6047904
YLR100W	ERG27	0	YKL210W	UBA1	2	22274	2.4863	96.5317919
YMR149W	SWP1	0	YMR015C	ERG5	0	20588	2.48649	93.5135135
YLR033W	RSC58	0	YFR010W	UBP6	0	25699	2.48652	97.5308642
YDL222C	FMP45	0	YER056C	FCY2	0	25154	2.48657	97.5308642
YOL044W	PEX15	0	YOR211C	MGM1	1	24550	2.48664	97.5460123
YMR149W	SWP1	0	YDR476C	YDR476C	3	20592	2.48676	93.5135135
YKL212W	SAC1	3	YOR273C	TPO4	0	23495	2.48679	97.6047904
YIL009W	FAA3	0	YEL031W	SPF1	3	22385	2.4869	96.5317919
YFL038C	YPT1	0	YBR011C	IPP1	2	37724	2.48692	98
YKL020C	SPT23	0	YFR010W	UBP6	0	21135	2.48694	95.4545455
YFL055W	AGP3	0	YHR080C	YHR080C	1	20571	2.48696	93.5135135
YDR501W	PLM2	0	YGR281W	YOR1	0	23669	2.48706	97.6047904
YJR052W	RAD7	0	YHR078W	YHR078W	1	20977	2.48759	93.5135135
YDL197C	ASF2	0	YDR144C	MKC7	0	23277	2.4877	97.6047904
YDR100W	TVP15	0	YLL048C	YBT1	0	25202	2.48802	97.5308642
YDR501W	PLM2	0	YHR179W	OYE2	2	23689	2.48825	97.6047904
YOR142W	LSC1	0	YKR076W	ECM4	1	25171	2.48826	97.5308642
YBR133C	HSL7	0	YOR046C	DBP5	1	20740	2.48827	93.5135135
YBR283C	SSH1	0	YAR002C-A	ERP1	0	20703	2.48829	93.5135135
YDR420W	HKR1	0	YNL183C	NPR1	0	22380	2.48844	96.5317919
YNL167C	SKO1	0	YLR424W	SPP382	0	23224	2.48847	97.6047904
YLR131C	ACE2	0	YKR076W	ECM4	1	23163	2.48865	97.6047904
YGL001C	ERG26	0	YHR007C	ERG11	0	20404	2.48868	93.5135135
YNL281W	HCH1	0	YMR120C	ADE17	0	23808	2.48883	97.6047904
YDL212W	SHR3	0	YML038C	YMD8	0	25484	2.48891	97.5308642
YDR284C	DPP1	0	YCL025C	AGP1	3	35229	2.48903	98
YCR028C-A	RIM1	0	YPR129W	SCD6	0	28013	2.4892	97.9591837
YDR032C	PST2	0	YCR030C	SYP1	0	27415	2.48944	98
YPR028W	YOP1	3	YOR273C	TPO4	0	22276	2.48948	96.5317919
YML126C	ERG13	0	YER043C	SAH1	2	20744	2.48958	93.5135135
YGR152C	RSR1	0	YOR211C	MGM1	1	24337	2.48973	97.5460123
YHR007C	ERG11	0	YNL130C	CPT1	0	28766	2.48985	97.9591837
YLR370C	ARC18	0	YKL013C	ARC19	0	25522	2.48993	97.5308642
YLR238W	FAR10	0	YOR098C	NUP1	0	20120	2.49003	93.5135135
YGL225W	VRG4	3	YOL138C	YOL138C	0	22521	2.49006	96.5317919
YPR086W	SUA7	0	YCR028C-A	RIM1	0	20984	2.49041	93.5135135
YGL055W	OLE1	0	YGR155W	CYS4	2	25490	2.49045	97.5308642
YGR211W	ZPR1	0	YKR076W	ECM4	1	21555	2.49053	95.4545455
YOR267C	HRK1	0	YLR332W	MID2	0	20607	2.49085	93.5135135
YJL178C	ATG27	0	YDR119W	YDR119W	0	25343	2.49088	97.5308642
YDR178W	SDH4	0	YHR179W	OYE2	2	25173	2.49088	97.5308642
YLR395C	COX8	0	YJL124C	LSM1	1	21382	2.49093	95.4545455
YGR095C	RRP46	0	YCR028C-A	RIM1	0	21372	2.49109	95.4545455
YOR321W	PMT3	0	YOR046C	DBP5	1	22033	2.49114	96.5317919
YDR363W-A	SEM1	0	YMR120C	ADE17	0	27446	2.4912	98
YCR092C	MSH3	0	YHR078W	YHR078W	1	25404	2.49142	97.5308642
YDL125C	HNT1	0	YGL202W	ARO8	2	20376	2.49155	93.5135135
YDR351W	SBE2	0	YJL124C	LSM1	1	34283	2.49169	98
YDL116W	NUP84	0	YPR028W	YOP1	3	23779	2.49188	97.6047904
YDR308C	SRB7	0	YNL026W	SAM50	1	20215	2.49198	93.5135135
YEL063C	CAN1	3	YIL027C	KRE27	0	22634	2.4925	96.5317919
YNL308C	KRI1	0	YDL208W	NHP2	0	22798	2.49257	96.5317919
YCR021C	HSP30	0	YJR076C	CDC11	0	25982	2.49276	97.5308642
YFL038C	YPT1	0	YGR155W	CYS4	2	37951	2.493	98
YDR297W	SUR2	0	YBR106W	PHO88	0	24354	2.49301	97.5460123
YHR163W	SOL3	0	YGL202W	ARO8	2	25681	2.49307	97.5308642
YMR015C	ERG5	0	YBR154C	RPB5	0	23596	2.4932	97.6047904
YDR507C	GIN4	0	YKL051W	SFK1	0	21120	2.49326	95.4545455
YER107C	GLE2	0	YKR076W	ECM4	1	20460	2.49328	93.5135135
YGL178W	MPT5	0	YDR293C	SSD1	0	26029	2.49349	97.4025974
YDL030W	PRP9	0	YKL048C	ELM1	0	23541	2.49349	97.6047904
YJR072C	NPA3	0	YNL026W	SAM50	1	23105	2.4936	97.6047904
YML012W	ERV25	0	YDR297W	SUR2	0	20452	2.49382	93.5135135
YPL194W	DDC1	0	YOR360C	PDE2	0	22807	2.4939	96.5317919
YOR321W	PMT3	0	YDR479C	PEX29	0	22075	2.49405	96.5317919
YML086C	ALO1	0	YKL210W	UBA1	2	21317	2.49436	95.4545455
YFL038C	YPT1	0	YDL192W	ARF1	0	38005	2.49443	98
YIL117C	PRM5	0	YHR080C	YHR080C	1	21808	2.49454	95.4545455
YGR032W	GSC2	0	YCR042C	TAF2	1	22714	2.49473	96.5317919
YLR056W	ERG3	0	YDR233C	RTN1	3	34705	2.49481	98
YDR481C	PHO8	0	YCR028C-A	RIM1	0	20821	2.49515	93.5135135
YGR119C	NUP57	0	YKR076W	ECM4	1	22553	2.49547	96.5317919
YNL192W	CHS1	0	YAL053W	FLC2	0	24293	2.49557	97.5460123
YNR052C	POP2	0	YNL091W	NST1	0	39558	2.49585	98
YOR188W	MSB1	0	YHR080C	YHR080C	1	23377	2.49655	97.6047904
YMR010W	YMR010W	0	YDR345C	HXT3	3	25351	2.49667	97.5308642
YNL042W	BOP3	0	YNL295W	YNL295W	0	21491	2.49674	95.4545455
YDR188W	CCT6	0	YOR094W	ARF3	0	21945	2.49714	95.4545455
YMR301C	ATM1	0	YHR078W	YHR078W	1	21860	2.49716	95.4545455
YDR264C	AKR1	0	YER026C	CHO1	3	26787	2.4973	97.4025974
YHR104W	GRE3	0	YFL014W	HSP12	2	25205	2.49731	97.5308642
YDL070W	BDF2	0	YDR479C	PEX29	0	21934	2.49734	95.4545455
YMR299C	DYN3	0	YNL183C	NPR1	0	24981	2.49753	97.5460123
YIL027C	KRE27	0	YDR380W	ARO10	0	24662	2.49794	97.5460123
YHR006W	STP2	0	YKR076W	ECM4	1	23676	2.49816	97.6047904
YGR060W	ERG25	0	YLR056W	ERG3	0	27481	2.49821	98
YGR286C	BIO2	0	YHR080C	YHR080C	1	21580	2.49833	95.4545455
YMR125W	STO1	0	YOR046C	DBP5	1	27540	2.4985	98
YML012W	ERV25	0	YDR497C	ITR1	0	20527	2.49861	93.5135135
YMR272C	SCS7	0	YBR086C	IST2	3	24301	2.49896	97.5460123
YKL051W	SFK1	0	YBR200W	BEM1	0	20220	2.4991	93.5135135
YBR169C	SSE2	0	YGL202W	ARO8	2	21133	2.49913	95.4545455
YLR265C	NEJ1	0	YKR076W	ECM4	1	20735	2.49916	93.5135135
YMR255W	GFD1	0	YGL049C	TIF4632	0	24797	2.49918	97.5460123
YDR457W	TOM1	0	YHR078W	YHR078W	1	23169	2.49923	97.6047904
YDL056W	MBP1	0	YOR046C	DBP5	1	26633	2.49924	97.4025974
YHR146W	CRP1	3	YIR038C	GTT1	0	26802	2.49933	97.4025974
YDL213C	NOP6	0	YPL117C	IDI1	0	28897	2.49935	97.9591837
YLR056W	ERG3	0	YAL007C	ERP2	3	34841	2.49944	98
YNL255C	GIS2	0	YGL202W	ARO8	2	42392	2.49952	98
YKL004W	AUR1	0	YBL102W	SFT2	0	22743	2.49955	96.5317919
YMR300C	ADE4	0	YML086C	ALO1	0	24613	2.49981	97.5460123
YEL002C	WBP1	0	YJL196C	ELO1	3	26075	2.50011	98.6754967
YLR335W	NUP2	0	YKR076W	ECM4	1	26205	2.50037	98.6754967
YBL051C	PIN4	0	YDL165W	CDC36	0	23524	2.50064	98.757764
YAL016W	TPD3	0	YER070W	RNR1	2	24592	2.50066	98.7341772
YNR013C	PHO91	0	YHR080C	YHR080C	1	20687	2.50086	95.9770115
YEL031W	SPF1	3	YDR476C	YDR476C	3	21105	2.50118	97.6047904
YLR370C	ARC18	0	YGL137W	SEC27	0	25757	2.50119	98.7261146
YMR272C	SCS7	0	YHR039C	MSC7	0	24354	2.50185	98.7341772
YMR153W	NUP53	0	YKR076W	ECM4	1	21752	2.50187	97.6047904
YNL182C	IPI3	0	YPL190C	NAB3	0	28450	2.50195	99.3055556
YLR330W	CHS5	0	YAL053W	FLC2	0	24678	2.50206	98.7341772
YKL212W	SAC1	3	YGL167C	PMR1	3	23753	2.50237	98.757764
YLR248W	RCK2	0	YGL202W	ARO8	2	21349	2.50247	97.6047904
YLR100W	ERG27	0	YEL031W	SPF1	3	22554	2.50253	98.1818182
YLR113W	HOG1	0	YOR046C	DBP5	1	20666	2.5027	95.9770115
YCR035C	RRP43	0	YJL047C	RTT101	0	21405	2.50291	97.6047904
YDL055C	PSA1	0	YDR238C	SEC26	0	26777	2.50299	98.6754967
YPR113W	PIS1	0	YKR003W	OSH6	0	23731	2.50303	98.757764
YLR223C	IFH1	0	YBR154C	RPB5	0	24665	2.50309	98.7341772
YIR037W	HYR1	0	YLR438W	CAR2	2	28051	2.50337	99.3055556
YDR240C	SNU56	0	YOL069W	NUF2	0	24707	2.50338	98.7341772
YGR101W	PCP1	0	YCR028C-A	RIM1	0	22541	2.5035	98.1818182
YLR450W	HMG2	0	YLL034C	RIX7	0	20403	2.50364	95.9770115
YOR057W	SGT1	0	YOR057W	SGT1	0	22872	2.50378	98.1818182
YOR357C	SNX3	0	YER021W	RPN3	0	22529	2.50382	98.1818182
YKL172W	EBP2	0	YOR294W	RRS1	0	26465	2.50388	98.6754967
YHR060W	VMA22	0	YKR076W	ECM4	1	21658	2.5039	97.6047904
YNL118C	DCP2	0	YJL026W	RNR2	2	26846	2.50392	98.6754967
YLR033W	RSC58	0	YPL227C	ALG5	0	26036	2.50392	98.6754967
YOR316C	COT1	0	YDR352W	YDR352W	0	20757	2.50401	95.9770115
YDL192W	ARF1	0	YHR146W	CRP1	3	30204	2.50411	99.2857143
YIL155C	GUT2	0	YKR076W	ECM4	1	20118	2.50416	95.9770115
YNL255C	GIS2	0	YIR034C	LYS1	0	42581	2.50419	99
YEL031W	SPF1	3	YJR117W	STE24	0	21154	2.50442	97.6047904
YLR157C	ASP3-2	0	YHR016C	YSC84	0	22061	2.50446	98.1818182
YGL213C	SKI8	0	YMR120C	ADE17	0	23600	2.5045	98.757764
YPR135W	CTF4	0	YKR076W	ECM4	1	21372	2.50464	97.6047904
YDL113C	ATG20	0	YJL036W	SNX4	0	30051	2.50475	99.2857143
YPR179C	HDA3	0	YJL124C	LSM1	1	21791	2.50475	97.6047904
YPL246C	RBD2	0	YHR080C	YHR080C	1	21715	2.50477	97.6047904
YBR200W	BEM1	0	YBR200W	BEM1	0	25204	2.50492	98.7261146
YMR300C	ADE4	0	YBR011C	IPP1	2	24718	2.50497	98.7341772
YCR021C	HSP30	0	YOR273C	TPO4	0	26227	2.50504	98.6754967
YGL061C	DUO1	0	YOR046C	DBP5	1	26629	2.50526	98.6754967
YHR123W	EPT1	0	YHR007C	ERG11	0	25210	2.50528	98.7261146
YNL288W	CAF40	0	YKL054C	DEF1	0	30793	2.50534	99.2857143
YER068W	MOT2	0	YNL197C	WHI3	0	22591	2.5055	98.1818182
YGL171W	ROK1	0	YHR080C	YHR080C	1	21965	2.5055	97.6047904
YOR316C	COT1	0	YOR270C	VPH1	0	20782	2.50566	95.9770115
YNL050C	YNL050C	0	YPL127C	HHO1	0	20125	2.50594	95.9770115
YPL096C-A	ERI1	0	YCL025C	AGP1	3	20313	2.50604	95.9770115
YJL061W	NUP82	0	YKL057C	NUP120	0	23710	2.5061	98.757764
YNL308C	KRI1	0	YHR080C	YHR080C	1	23006	2.50637	98.757764
YGR095C	RRP46	0	YKR076W	ECM4	1	21566	2.50641	97.6047904
YBR207W	FTH1	0	YPR079W	MRL1	0	24585	2.50647	98.7341772
YLL028W	TPO1	0	YNL087W	TCB2	0	27264	2.5065	99.3197279
YDL019C	OSH2	0	YMR109W	MYO5	0	25886	2.50657	98.7261146
YBR106W	PHO88	0	YJR152W	DAL5	0	22003	2.50664	98.1818182
YLR266C	PDR8	0	YOR046C	DBP5	1	25731	2.50671	98.7261146
YGL256W	ADH4	0	YLR182W	SWI6	0	23365	2.50674	98.757764
YEL063C	CAN1	3	YHR096C	HXT5	0	22873	2.50686	98.1818182
YGR078C	PAC10	0	YML094W	GIM5	0	37318	2.50688	99
YHL029C	YHL029C	0	YCL056C	YCL056C	0	21868	2.50699	97.6047904
YHR014W	SPO13	0	YKR076W	ECM4	1	20972	2.507	95.9770115
YKL088W	YKL088W	0	YKL212W	SAC1	3	29295	2.50707	99.3055556
YGR096W	TPC1	0	YDR479C	PEX29	0	22800	2.50716	98.1818182
YPR028W	YOP1	3	YLR332W	MID2	0	22578	2.50729	98.1818182
YDL192W	ARF1	0	YJL187C	SWE1	2	30308	2.5078	99.2857143
YNL117W	MLS1	2	YER065C	ICL1	0	21356	2.50813	97.6047904
YLR205C	HMX1	0	YHR080C	YHR080C	1	24305	2.50846	98.7341772
YOL101C	IZH4	0	YHR080C	YHR080C	1	21970	2.50867	97.6047904
YDR457W	TOM1	0	YOR211C	MGM1	1	23327	2.50868	98.757764
YER068W	MOT2	0	YER068W	MOT2	0	22640	2.50887	98.1818182
YGR284C	ERV29	0	YML048W	GSF2	3	27933	2.50889	99.3197279
YER176W	ECM32	0	YHR078W	YHR078W	1	20523	2.50957	95.9770115
YDL111C	RRP42	0	YGL120C	PRP43	0	28460	2.5096	99.3055556
YJL117W	PHO86	0	YBR106W	PHO88	0	21191	2.50986	97.6047904
YIL016W	SNL1	0	YEL031W	SPF1	3	21773	2.51041	97.6047904
YLR350W	ORM2	0	YIL090W	ICE2	3	34287	2.51053	99
YEL031W	SPF1	3	YPR156C	TPO3	0	21247	2.51056	97.6047904
YGL213C	SKI8	0	YGR008C	STF2	0	23707	2.51085	98.757764
YGL153W	PEX14	0	YPR035W	GLN1	2	23010	2.51096	98.757764
YBR043C	QDR3	0	YCL025C	AGP1	3	20263	2.51097	95.9770115
YER145C	FTR1	0	YOR273C	TPO4	0	26661	2.51098	98.6754967
YGR229C	SMI1	0	YHR108W	GGA2	0	29650	2.51101	99.3055556
YIR038C	GTT1	0	YML012W	ERV25	0	29730	2.51104	99.3055556
YDL244W	THI13	0	YDR086C	SSS1	0	20249	2.51105	95.9770115
YNL130C	CPT1	0	YJL196C	ELO1	3	22349	2.51106	98.1818182
YHL029C	YHL029C	0	YDR067C	YDR067C	0	21928	2.51115	97.6047904
YDL198C	GGC1	0	YBR241C	YBR241C	0	21300	2.51117	97.6047904
YDL198C	GGC1	0	YCR024C	SLM5	0	21307	2.51165	97.6047904
YDR297W	SUR2	0	YCR034W	FEN1	3	24698	2.51208	98.7341772
YBR207W	FTH1	0	YER166W	DNF1	0	24697	2.51211	98.7341772
YGR234W	YHB1	0	YKL210W	UBA1	2	33459	2.51233	99
YPL253C	VIK1	0	YNR028W	CPR8	0	20316	2.51246	95.9770115
YPL129W	TAF14	0	YBL041W	PRE7	0	26032	2.51293	98.6754967
YCL016C	DCC1	0	YDL008W	APC11	0	24724	2.51309	98.7341772
YLR450W	HMG2	0	YLR272C	YCS4	0	20548	2.51356	95.9770115
YGL100W	SEH1	0	YPL178W	CBC2	0	20458	2.51362	95.9770115
YLR107W	REX3	0	YIL033C	BCY1	0	20181	2.51379	95.9770115
YDR032C	PST2	0	YPR138C	MEP3	0	27966	2.51383	99.3197279
YEL031W	SPF1	3	YKL207W	YKL207W	3	21298	2.51391	97.6047904
YPR028W	YOP1	3	YLR027C	AAT2	0	22692	2.51395	98.1818182
YHR006W	STP2	0	YOR046C	DBP5	1	23963	2.51419	98.757764
YML012W	ERV25	0	YDL122W	UBP1	3	20773	2.51422	95.9770115
